station,WBAN ,date,temp,dewpoint, visibility,windspeed,precipitation,snow_depth,indicator
747880,12810,20130403,64.2,62,9.9,2, 0.00I,999.9,0
747900,13849,20130401,63.9,54.9,9,7.5, 0.51G,999.9,10000
747900,13849,20130402,59.3,33.4,9.7,5.7, 0.02G,999.9,10000
747900,13849,20130403,55.1,42.4,9.5,4.8, 0.00G,999.9,0
747910,13717,20130401,63.7,56.6,9,7.4, 0.33A,999.9,10010
747910,13717,20130402,56.5,43.1,10,8.6, 0.00I,999.9,0
747910,13717,20130403,56.1,48.2,10,7.2, 0.00I,999.9,0
747915,93718,20130401,62,57.5,9.5,6.7, 0.10G,999.9,10010
747915,93718,20130402,55.5,41.8,8.8,6.3, 0.39G,999.9,0
747915,93718,20130403,54.8,48.5,10,3.1, 0.00G,999.9,0
747917,99999,20130401,67.4,57.3,9.4,7.4,99.99,999.9,10000
747917,99999,20130402,58.5,47.2,9.9,3.3, 0.00I,999.9,0
747918,99999,20130401,63.4,58.5,9.9,7,99.99,999.9,10010
747918,99999,20130402,56.1,45.7,10,5.9, 0.00I,999.9,0
747940,99999,20130401,72.9,62.5,10,5,99.99,999.9,10010
747940,99999,20130402,70.8,61.9,9.9,6.1, 0.20G,999.9,0
747946,12886,20130401,73.2,62,10,8.4, 0.00I,999.9,0
747946,12886,20130402,70,61.1,10,7.3, 0.00I,999.9,0
747946,12886,20130403,62.9,61.3,9,3.8, 0.00I,999.9,0
747950,12867,20130401,73.2,62.6,10,10.1,99.99,999.9,10000
747950,12867,20130402,70.6,63.2,10,9.2, 0.00I,999.9,0
747950,12867,20130403,69.8,65,10,6.6, 0.00I,999.9,0
749048,99999,20130401,68.1,58,9.2,8, 0.00I,999.9,0
749048,99999,20130402,67.2,49.5,8.4,4.3, 0.00I,999.9,0
749171,99999,20130401,46.3,42,8.9,11.9,99.99,999.9,10000
749171,99999,20130402,50,39.6,10,10.8, 0.00I,999.9,0
749173,99999,20130401,70.7,32.2,9.5,4.8, 0.00I,999.9,0
749173,99999,20130402,66.8,22.2,10,5.8, 0.00I,999.9,0
749179,99999,20130401,58.5,53.2,9.8,4.2, 0.00I,999.9,0
749179,99999,20130402,58.6,49.9,10,3.5, 0.00I,999.9,0
749230,99999,20130401,6.6,3.2,9.6,8.1, 0.00H,999.9,1000
749230,99999,20130402,11.7,6.1,10,7.4, 0.00I,999.9,0
749483,99999,20130401,61.7,39.9,9.4,5.8, 0.00I,999.9,0
749483,99999,20130402,56.2,17.1,10,5.8, 0.00I,999.9,0
749484,99999,20130401,57.9,51.9,8.6,3.2,99.99,999.9,10000
749484,99999,20130402,57.3,48.4,10,4.7, 0.00I,999.9,0
749485,99999,20130401,52.8,52.6,6.4,3.1, 0.00I,999.9,0
749485,99999,20130402,51.2,51.2,5.8,4.4, 0.00I,999.9,0
749486,99999,20130401,47.8,43,9.6,2.1, 0.00I,999.9,0
749486,99999,20130402,50.1,40.6,10,1.8, 0.00I,999.9,0
911620,22501,20130402,57.8,54.5,10,13.7, 0.06G,999.9,0
911650,22536,20130401,65.9,54,10,5.7, 0.00G,999.9,0
911650,22536,20130402,67.8,54.2,10,8, 0.00G,999.9,0
911650,22536,20130403,68.6,54,10,10.1, 0.00I,999.9,0
911700,22508,20130401,64.8,53.4,10,6.9, 0.00H,999.9,10000
911700,22508,20130402,64.8,54.6,10,5.1, 0.00H,999.9,10000
911760,22519,20130401,73.2,54,10,8.6, 0.00G,999.9,0
911760,22519,20130402,71.8,54.7,9.9,8.1, 0.00G,999.9,0
911760,22519,20130403,72.1,54.3,10,7.1, 0.00I,999.9,0
911780,22551,20130401,66.4,53.5,10,5, 0.00G,999.9,0
911780,22551,20130402,66.4,54.4,10,4.5, 0.00G,999.9,0
911780,22551,20130403,70.7,53.8,10,4.6, 0.00I,999.9,0
911820,22521,20130401,69.5,54.1,10,7.3, 0.00G,999.9,0
911820,22521,20130402,68.9,55,10,5.3, 0.00G,999.9,0
911820,22521,20130403,71.6,55.8,10,6.2, 0.00I,999.9,0
911860,22534,20130401,66.2,53.5,10,8.1, 0.00G,999.9,0
911860,22534,20130402,66.9,54.4,10,7.9, 0.01G,999.9,10000
911860,22534,20130403,68.8,54.6,10,8.6, 0.00G,999.9,0
911900,22516,20130401,68.7,56.6,10,8.3, 0.01G,999.9,0
911900,22516,20130402,71.3,58.5,10,8.9, 0.00G,999.9,0
911900,22516,20130403,70.7,56.9,10,8.1, 0.00I,999.9,0
911904,22552,20130401,71.3,54,15,9.3, 0.00I,999.9,0
911904,22552,20130402,71.8,54.6,15,10.6, 0.00I,999.9,0
911904,22552,20130403,72.1,53.2,15,15, 0.00I,999.9,0
911905,22524,20130401,64.6,52.7,10,10, 0.00G,999.9,0
911905,22524,20130402,65.1,54,10,9.1, 0.00I,999.9,0
911905,22524,20130403,66.3,53.9,10,11.5, 0.00I,999.9,0
911975,21510,20130401,74,54.6,10,8.2, 0.00G,999.9,0
911975,21510,20130402,73.5,55.6,10,7, 0.00G,999.9,0
911975,21510,20130403,76.3,56.2,10,9.5, 0.00I,999.9,0
911977,21508,20130401,58,-5.3,7.7,9.3, 0.00I,999.9,0
911977,21508,20130402,58.3,32.9,7,7.1, 0.00I,999.9,0
912850,21504,20130401,69.7,56.4,10,7.5, 0.00G,999.9,0
912850,21504,20130402,68.8,57.7,10,5.5, 0.00G,999.9,10000
912850,21504,20130403,69.9,58.1,10,7.5, 0.00I,999.9,0
990920,99999,20130401,60.7,57.2,8.6,17.1,99.99,999.9,110000
990920,99999,20130402,58.7,51.5,7.6,21.5,99.99,999.9,10000
994006,99999,20130401,70.1,9999.9,999.9,5.5, 0.00I,999.9,0
994006,99999,20130402,72.2,9999.9,999.9,4.9, 0.00I,999.9,0
994007,99999,20130401,69.1,9999.9,999.9,6.5, 0.00I,999.9,0
994007,99999,20130402,69.1,9999.9,999.9,4.4, 0.00I,999.9,0
994008,99999,20130401,68.2,9999.9,999.9,9.9, 0.00I,999.9,0
994008,99999,20130402,68.6,9999.9,999.9,6.1, 0.00I,999.9,0
994009,99999,20130401,69.3,9999.9,999.9,6.9, 0.00I,999.9,0
994009,99999,20130402,68.2,9999.9,999.9,5.9, 0.00I,999.9,0
994010,99999,20130401,65.4,62.4,999.9,8.3, 0.00I,999.9,0
994010,99999,20130402,64.4,61.7,999.9,9.8, 0.00I,999.9,0
994011,99999,20130401,50,9999.9,999.9,6, 0.00I,999.9,0
994011,99999,20130402,49.8,9999.9,999.9,6.5, 0.00I,999.9,0
994012,99999,20130401,51.6,9999.9,999.9,3.7, 0.00I,999.9,0
994012,99999,20130402,50,9999.9,999.9,5.1, 0.00I,999.9,0
994013,99999,20130401,49,9999.9,999.9,4.4, 0.00I,999.9,0
994013,99999,20130402,48.6,9999.9,999.9,7, 0.00I,999.9,0
994014,99999,20130401,54.3,9999.9,999.9,4.5, 0.00I,999.9,0
994014,99999,20130402,53.3,9999.9,999.9,5.1, 0.00I,999.9,0
994015,99999,20130401,48.7,9999.9,999.9,2.9, 0.00I,999.9,0
994015,99999,20130402,48.5,9999.9,999.9,5.1, 0.00I,999.9,0
994016,99999,20130401,55.2,9999.9,999.9,4, 0.00I,999.9,0
994016,99999,20130402,52.7,9999.9,999.9,5.2, 0.00I,999.9,0
994017,99999,20130401,50.4,9999.9,999.9,5, 0.00I,999.9,0
994017,99999,20130402,48.8,9999.9,999.9,5.5, 0.00I,999.9,0
994018,99999,20130401,59.5,9999.9,999.9,7.6, 0.00I,999.9,0
994018,99999,20130402,59.6,9999.9,999.9,7.7, 0.00I,999.9,0
994019,99999,20130401,56.8,9999.9,999.9,6.5, 0.00I,999.9,0
994019,99999,20130402,52,9999.9,999.9,4.5, 0.00I,999.9,0
994020,99999,20130401,55.8,52.2,999.9,16.6, 0.00I,999.9,0
994020,99999,20130402,46.6,29.9,999.9,12.5, 0.00I,999.9,0
994021,99999,20130401,51.3,9999.9,999.9,4.6, 0.00I,999.9,0
994021,99999,20130402,47.5,9999.9,999.9,3.2, 0.00I,999.9,0
994022,99999,20130401,53.9,9999.9,999.9,4.7, 0.00I,999.9,0
994022,99999,20130402,52.4,9999.9,999.9,7.8, 0.00I,999.9,0
994023,99999,20130401,54.5,9999.9,999.9,3.4, 0.00I,999.9,0
994023,99999,20130402,57.4,9999.9,999.9,6, 0.00I,999.9,0
994024,99999,20130401,50.3,9999.9,999.9,4, 0.00I,999.9,0
994024,99999,20130402,48.9,9999.9,999.9,7, 0.00I,999.9,0
994025,99999,20130401,49.8,9999.9,999.9,3.1, 0.00I,999.9,0
994025,99999,20130402,48.9,9999.9,999.9,3.8, 0.00I,999.9,0
994026,99999,20130401,51.4,9999.9,999.9,4.8, 0.00I,999.9,0
994026,99999,20130402,49.8,9999.9,999.9,4, 0.00I,999.9,0
994028,99999,20130401,56.1,9999.9,999.9,8, 0.00I,999.9,0
994028,99999,20130402,56.9,9999.9,999.9,7.5, 0.00I,999.9,0
994029,99999,20130401,50.2,9999.9,999.9,6.1, 0.00I,999.9,0
994029,99999,20130402,48.2,9999.9,999.9,4, 0.00I,999.9,0
994031,99999,20130401,50.7,9999.9,999.9,4.8, 0.00I,999.9,0
994031,99999,20130402,49,9999.9,999.9,4.2, 0.00I,999.9,0
994033,99999,20130401,57.5,9999.9,999.9,5.2, 0.00I,999.9,0
994033,99999,20130402,55.8,9999.9,999.9,3.7, 0.00I,999.9,0
994034,99999,20130401,57.7,9999.9,999.9,4.4, 0.00I,999.9,0
994034,99999,20130402,55.9,9999.9,999.9,7.8, 0.00I,999.9,0
994036,99999,20130401,56.7,9999.9,999.9,3.9, 0.00I,999.9,0
994036,99999,20130402,55.7,9999.9,999.9,4, 0.00I,999.9,0
994041,99999,20130401,58.7,9999.9,999.9,4.7, 0.00I,999.9,0
994041,99999,20130402,55.5,9999.9,999.9,5.6, 0.00I,999.9,0
994044,99999,20130401,51.9,9999.9,999.9,3.8, 0.00I,999.9,0
994044,99999,20130402,51,9999.9,999.9,4, 0.00I,999.9,0
994045,99999,20130401,69.3,9999.9,999.9,6, 0.00I,999.9,0
994045,99999,20130402,64.8,9999.9,999.9,4.4, 0.00I,999.9,0
994046,99999,20130401,46.8,9999.9,999.9,10.2, 0.00I,999.9,0
994046,99999,20130402,38.5,9999.9,999.9,10.9, 0.00I,999.9,0
994047,99999,20130401,68.3,9999.9,999.9,6.1, 0.00I,999.9,0
994047,99999,20130402,67.8,9999.9,999.9,3.2, 0.00I,999.9,0
994050,99999,20130401,75.3,9999.9,999.9,12.9, 0.00I,999.9,0
994050,99999,20130402,72,9999.9,999.9,7, 0.00I,999.9,0
994060,99999,20130401,40.7,9999.9,999.9,6.9, 0.00I,999.9,0
994060,99999,20130402,34.7,9999.9,999.9,6.3, 0.00I,999.9,0
994065,99999,20130401,29.8,23.4,999.9,2.7, 0.00I,999.9,0
994065,99999,20130402,26.4,19.8,999.9,5.9, 0.00I,999.9,0
994066,99999,20130401,22.1,9999.9,999.9,3, 0.00I,999.9,0
994066,99999,20130402,23.4,9999.9,999.9,4.3, 0.00I,999.9,0
994070,99999,20130401,48.4,9999.9,999.9,13.9, 0.00I,999.9,0
994070,99999,20130402,47.2,9999.9,999.9,12.4, 0.00I,999.9,0
994080,99999,20130401,39.7,9999.9,999.9,6.7, 0.00I,999.9,0
994080,99999,20130402,38.8,9999.9,999.9,11.8, 0.00I,999.9,0
994081,99999,20130401,37.1,34.5,999.9,5.6, 0.00I,999.9,0
994081,99999,20130402,38,31.1,999.9,6.1, 0.00I,999.9,0
994082,99999,20130401,68.5,9999.9,999.9,999.9, 0.00I,999.9,0
994082,99999,20130402,69.1,9999.9,999.9,999.9, 0.00I,999.9,0
994083,99999,20130401,73.3,9999.9,999.9,4.6, 0.00I,999.9,0
994083,99999,20130402,72.6,9999.9,999.9,4.1, 0.00I,999.9,0
994084,99999,20130401,37.2,29,999.9,999.9, 0.00I,999.9,0
994084,99999,20130402,37.8,22.6,999.9,999.9, 0.00I,999.9,0
994086,99999,20130401,69.2,9999.9,999.9,7.7, 0.00I,999.9,0
994086,99999,20130402,67.2,9999.9,999.9,6.1, 0.00I,999.9,0
994090,99999,20130401,19.7,9999.9,999.9,21.2, 0.00I,999.9,0
994090,99999,20130402,21.7,9999.9,999.9,10.2, 0.00I,999.9,0
994110,99999,20130401,67.8,66.5,999.9,10.7, 0.00I,999.9,0
994110,99999,20130402,68.2,66.9,999.9,9.7, 0.00I,999.9,0
994140,99999,20130401,43.5,41.8,999.9,21.5, 0.00I,999.9,0
994140,99999,20130402,36.6,17.3,999.9,21.7, 0.00I,999.9,0
994160,99999,20130401,58,56.4,999.9,9.9, 0.00I,999.9,0
994160,99999,20130402,52.7,41.7,999.9,11.4, 0.00I,999.9,0
994180,99999,20130401,48.5,9999.9,999.9,5.3, 0.00I,999.9,0
994180,99999,20130402,47.9,9999.9,999.9,7.9, 0.00I,999.9,0
994190,99999,20130401,25.4,7.5,999.9,20.6, 0.00I,999.9,0
994190,99999,20130402,28.9,11.3,999.9,14.6, 0.00I,999.9,0
994200,99999,20130401,21.3,11.6,999.9,32.3, 0.00I,999.9,0
994200,99999,20130402,24.4,8.7,999.9,22.8, 0.00I,999.9,0
994210,99999,20130401,55,9999.9,999.9,4.4, 0.00I,999.9,0
994210,99999,20130402,54,9999.9,999.9,18.2, 0.00I,999.9,0
994230,99999,20130401,60.6,58.4,999.9,9.7, 0.00I,999.9,0
994230,99999,20130402,57.3,49.3,999.9,9.1, 0.00I,999.9,0
994250,99999,20130401,36.2,9999.9,999.9,16.2, 0.00I,999.9,0
994250,99999,20130402,29.2,9999.9,999.9,19.9, 0.00I,999.9,0
994260,99999,20130401,64.2,61,999.9,7.3, 0.00I,999.9,0
994260,99999,20130402,66,61.6,999.9,9.8, 0.00I,999.9,0
994270,99999,20130401,44,39.6,999.9,17.2, 0.00I,999.9,0
994270,99999,20130402,35,11.6,999.9,24.2, 0.00I,999.9,0
994280,99999,20130401,50.3,50.3,999.9,8.2, 0.00I,999.9,0
994280,99999,20130402,49.5,49.5,999.9,5.9, 0.00I,999.9,0
994300,99999,20130401,48.5,9999.9,999.9,11.9, 0.00I,999.9,0
994300,99999,20130402,45.9,9999.9,999.9,10.3, 0.00I,999.9,0
994330,99999,20130401,31.2,12.4,999.9,14.2, 0.00I,999.9,0
994330,99999,20130402,30.9,11.1,999.9,12.6, 0.00I,999.9,0
994340,99999,20130401,38.3,9999.9,999.9,20, 0.00I,999.9,0
994340,99999,20130402,32.9,9999.9,999.9,18.7, 0.00I,999.9,0
994350,99999,20130401,51.3,47.5,999.9,9.7, 0.00I,999.9,0
994350,99999,20130402,51.1,47.8,999.9,10.2, 0.00I,999.9,0
994370,99999,20130401,41.8,39.4,999.9,21.1, 0.00I,999.9,0
994370,99999,20130402,34.8,18.8,999.9,23.1, 0.00I,999.9,0
994400,99999,20130401,51.6,44.4,999.9,10, 0.00I,999.9,0
994400,99999,20130402,43.3,15.8,999.9,13.9, 0.00I,999.9,0
994410,99999,20130401,69.7,9999.9,999.9,8.2, 0.00I,999.9,0
994410,99999,20130402,64.8,9999.9,999.9,6.9, 0.00I,999.9,0
994420,99999,20130401,63.3,60.8,999.9,8.1, 0.00I,999.9,0
994420,99999,20130402,65.3,58.8,999.9,6.7, 0.00I,999.9,0
994430,99999,20130401,74.3,9999.9,999.9,11.2, 0.00I,999.9,0
994430,99999,20130402,73.7,9999.9,999.9,6.3, 0.00I,999.9,0
994450,99999,20130401,74.6,73.9,999.9,10, 0.00I,999.9,0
994450,99999,20130402,73.4,71.1,999.9,5.3, 0.00I,999.9,0
994560,99999,20130401,74.3,9999.9,999.9,16.4, 0.00I,999.9,0
994560,99999,20130402,72.4,9999.9,999.9,8.9, 0.00I,999.9,0
994570,99999,20130401,75.4,9999.9,999.9,5.9, 0.00I,999.9,0
994570,99999,20130402,73.3,9999.9,999.9,6.3, 0.00I,999.9,0
994620,99999,20130401,74,9999.9,999.9,7.2, 0.00I,999.9,0
994620,99999,20130402,73.9,9999.9,999.9,5.5, 0.00I,999.9,0
994640,99999,20130401,66.1,62.9,999.9,7, 0.00I,999.9,0
994640,99999,20130402,67.9,58.7,999.9,6, 0.00I,999.9,0
994650,99999,20130401,65.6,63.1,999.9,10.1, 0.00I,999.9,0
994650,99999,20130402,65.9,54.9,999.9,7.5, 0.00I,999.9,0
994660,99999,20130401,33.7,9999.9,999.9,13.9, 0.00I,999.9,0
994660,99999,20130402,35.5,9999.9,999.9,11.6, 0.00I,999.9,0
994670,99999,20130401,33.1,9999.9,999.9,7.1, 0.00I,999.9,0
994670,99999,20130402,34.8,9999.9,999.9,6.4, 0.00I,999.9,0
994680,99999,20130401,34.9,9999.9,999.9,7.3, 0.00I,999.9,0
994680,99999,20130402,36.8,9999.9,999.9,4.4, 0.00I,999.9,0
994690,99999,20130401,34,24,999.9,4.2, 0.00I,999.9,0
994690,99999,20130402,32.6,21.7,999.9,5.3, 0.00I,999.9,0
994700,99999,20130401,34.7,26.3,999.9,6.6, 0.00I,999.9,0
994700,99999,20130402,34.3,25.7,999.9,11.1, 0.00I,999.9,0
994720,99999,20130401,36.2,32.1,999.9,5.2, 0.00I,999.9,0
994720,99999,20130402,37.2,30,999.9,5.2, 0.00I,999.9,0
994750,99999,20130401,45.2,41.2,999.9,16, 0.00I,999.9,0
994750,99999,20130402,36.8,14,999.9,16.7, 0.00I,999.9,0
994790,99999,20130401,68.5,9999.9,999.9,10.9, 0.00I,999.9,0
994790,99999,20130402,69.1,9999.9,999.9,12, 0.00I,999.9,0
994820,99999,20130401,65.9,61.7,999.9,14.5, 0.00I,999.9,0
994820,99999,20130402,64.7,57.3,999.9,8.9, 0.00I,999.9,0
994870,99999,20130401,68.8,9999.9,999.9,6, 0.00I,999.9,0
994870,99999,20130402,67.8,9999.9,999.9,4, 0.00I,999.9,0
994880,99999,20130401,68.4,9999.9,999.9,999.9, 0.00I,999.9,0
994880,99999,20130402,67.3,9999.9,999.9,999.9, 0.00I,999.9,0
994971,99999,20130401,50.2,9999.9,999.9,999.9, 0.00I,999.9,0
994971,99999,20130402,38,9999.9,999.9,999.9, 0.00I,999.9,0
994973,99999,20130401,26.9,9999.9,999.9,16.6, 0.00I,999.9,0
994973,99999,20130402,27.2,9999.9,999.9,8.9, 0.00I,999.9,0
994975,99999,20130401,57.9,9999.9,999.9,5.8, 0.00I,999.9,0
994975,99999,20130402,52.7,9999.9,999.9,7.2, 0.00I,999.9,0
994977,99999,20130401,67.7,9999.9,999.9,4.5, 0.00I,999.9,0
994977,99999,20130402,68,9999.9,999.9,5.7, 0.00I,999.9,0
994979,99999,20130401,30.3,9999.9,999.9,22.5, 0.00I,999.9,0
994979,99999,20130402,27.5,9999.9,999.9,16.7, 0.00I,999.9,0
997078,99999,20130401,37.1,34.7,999.9,2.5, 0.00I,999.9,0
997078,99999,20130402,38.2,30.8,999.9,2.2, 0.00I,999.9,0
997079,99999,20130401,28,9999.9,999.9,10.7, 0.00I,999.9,0
997079,99999,20130402,26.7,9999.9,999.9,11.1, 0.00I,999.9,0
997171,99999,20130401,40.9,9999.9,999.9,999.9, 0.00I,999.9,0
997171,99999,20130402,37.7,9999.9,999.9,999.9, 0.00I,999.9,0
997173,99999,20130401,72.3,9999.9,999.9,5.8, 0.00I,999.9,0
997173,99999,20130402,71.9,9999.9,999.9,5.8, 0.00I,999.9,0
997174,99999,20130401,66.5,9999.9,999.9,6.2, 0.00I,999.9,0
997174,99999,20130402,59.8,9999.9,999.9,7.6, 0.00I,999.9,0
997175,99999,20130401,34.7,9999.9,999.9,11.7, 0.00I,999.9,0
997175,99999,20130402,36.2,9999.9,999.9,9.3, 0.00I,999.9,0
997176,99999,20130401,37.9,26.2,999.9,3, 0.00I,999.9,0
997176,99999,20130402,35.9,24.8,999.9,4.4, 0.00I,999.9,0
997177,99999,20130401,37.9,30,999.9,1.3, 0.00I,999.9,0
997177,99999,20130402,38,27.5,999.9,2.5, 0.00I,999.9,0
997179,99999,20130401,47.2,37,999.9,5.9, 0.00I,999.9,0
997179,99999,20130402,45.2,29.9,999.9,3.7, 0.00I,999.9,0
997211,99999,20130401,73.3,9999.9,999.9,5.3, 0.00I,999.9,0
997211,99999,20130402,73.5,9999.9,999.9,2.9, 0.00I,999.9,0
997236,99999,20130401,67.2,9999.9,999.9,5.4, 0.00I,999.9,0
997236,99999,20130402,67,9999.9,999.9,9.5, 0.00I,999.9,0
997239,99999,20130401,71.8,9999.9,999.9,7.1, 0.00I,999.9,0
997239,99999,20130402,71.6,9999.9,999.9,13, 0.00I,999.9,0
997254,99999,20130401,34.2,9999.9,999.9,14.4, 0.00I,999.9,0
997254,99999,20130402,27.4,9999.9,999.9,15.5, 0.00I,999.9,0
997255,99999,20130401,36,9999.9,999.9,9.6, 0.00I,999.9,0
997255,99999,20130402,33.6,9999.9,999.9,7.4, 0.00I,999.9,0
997257,99999,20130401,22.6,9999.9,999.9,10.2, 0.00I,999.9,0
997257,99999,20130402,21,9999.9,999.9,7.5, 0.00I,999.9,0
997258,99999,20130401,35.7,9999.9,999.9,11.6, 0.00I,999.9,0
997258,99999,20130402,29.6,9999.9,999.9,9.2, 0.00I,999.9,0
997259,99999,20130401,24.4,9999.9,999.9,999.9, 0.00I,999.9,0
997259,99999,20130402,26.4,9999.9,999.9,999.9, 0.00I,999.9,0
997260,99999,20130401,32.2,9999.9,999.9,13.3, 0.00I,999.9,0
997260,99999,20130402,28.1,9999.9,999.9,10.8, 0.00I,999.9,0
997261,99999,20130401,29.7,9999.9,999.9,7.9, 0.00I,999.9,0
997261,99999,20130402,31.4,9999.9,999.9,7, 0.00I,999.9,0
997262,99999,20130401,21.2,9999.9,999.9,8.8, 0.00I,999.9,0
997262,99999,20130402,23.5,9999.9,999.9,6.8, 0.00I,999.9,0
997264,99999,20130401,39.1,9999.9,999.9,17.4, 0.00I,999.9,0
997264,99999,20130402,30.4,9999.9,999.9,25.9, 0.00I,999.9,0
997265,99999,20130401,21.3,9999.9,999.9,20.9, 0.00I,999.9,0
997265,99999,20130402,21.3,9999.9,999.9,13.4, 0.00I,999.9,0
997268,99999,20130401,21.5,9999.9,999.9,16.2, 0.00I,999.9,0
997268,99999,20130402,21.2,9999.9,999.9,10.5, 0.00I,999.9,0
997269,99999,20130401,26,9999.9,999.9,10.6, 0.00I,999.9,0
997269,99999,20130402,28.6,9999.9,999.9,9.3, 0.00I,999.9,0
997270,99999,20130401,48.3,9999.9,999.9,999.9, 0.00I,999.9,0
997270,99999,20130402,43,9999.9,999.9,999.9, 0.00I,999.9,0
997271,99999,20130401,48.1,9999.9,999.9,999.9, 0.00I,999.9,0
997271,99999,20130402,38.8,9999.9,999.9,999.9, 0.00I,999.9,0
997272,99999,20130401,49.4,9999.9,999.9,7.5, 0.00I,999.9,0
997272,99999,20130402,39.2,9999.9,999.9,11.4, 0.00I,999.9,0
997273,99999,20130401,48.2,9999.9,999.9,15.1, 0.00I,999.9,0
997273,99999,20130402,37.6,9999.9,999.9,15.5, 0.00I,999.9,0
997274,99999,20130401,45.6,9999.9,999.9,999.9, 0.00I,999.9,0
997274,99999,20130402,37.5,9999.9,999.9,999.9, 0.00I,999.9,0
997275,99999,20130401,44.6,9999.9,999.9,999.9, 0.00I,999.9,0
997275,99999,20130402,35.1,9999.9,999.9,999.9, 0.00I,999.9,0
997276,99999,20130401,49.9,9999.9,999.9,8.5, 0.00I,999.9,0
997276,99999,20130402,43.4,9999.9,999.9,11.8, 0.00I,999.9,0
997277,99999,20130401,47.9,9999.9,999.9,17.7, 0.00I,999.9,0
997277,99999,20130402,37.6,9999.9,999.9,15.8, 0.00I,999.9,0
997278,99999,20130401,49.8,9999.9,999.9,11.5, 0.00I,999.9,0
997278,99999,20130402,37.1,9999.9,999.9,10.2, 0.00I,999.9,0
997279,99999,20130401,49,9999.9,999.9,999.9, 0.00I,999.9,0
997279,99999,20130402,37.9,9999.9,999.9,999.9, 0.00I,999.9,0
997280,99999,20130401,47.8,9999.9,999.9,7.6, 0.00I,999.9,0
997280,99999,20130402,38.1,9999.9,999.9,13.3, 0.00I,999.9,0
997281,99999,20130401,55.1,9999.9,999.9,9.2, 0.00I,999.9,0
997281,99999,20130402,44.1,9999.9,999.9,15.4, 0.00I,999.9,0
997282,99999,20130401,45.6,9999.9,999.9,999.9, 0.00I,999.9,0
997282,99999,20130402,37.7,9999.9,999.9,999.9, 0.00I,999.9,0
997283,99999,20130401,48.3,9999.9,999.9,8.6, 0.00I,999.9,0
997283,99999,20130402,37.5,9999.9,999.9,6.8, 0.00I,999.9,0
997284,99999,20130401,45.7,9999.9,999.9,8.7, 0.00I,999.9,0
997284,99999,20130402,37.5,9999.9,999.9,13.5, 0.00I,999.9,0
997285,99999,20130401,45.1,9999.9,999.9,13, 0.00I,999.9,0
997285,99999,20130402,37.2,9999.9,999.9,11.7, 0.00I,999.9,0
997286,99999,20130401,52.2,9999.9,999.9,999.9, 0.00I,999.9,0
997286,99999,20130402,42.2,9999.9,999.9,999.9, 0.00I,999.9,0
997287,99999,20130401,40.7,9999.9,999.9,11.9, 0.00I,999.9,0
997287,99999,20130402,34,9999.9,999.9,7.2, 0.00I,999.9,0
997288,99999,20130401,47.5,9999.9,999.9,14, 0.00I,999.9,0
997288,99999,20130402,37.1,9999.9,999.9,10.6, 0.00I,999.9,0
997290,99999,20130401,47.5,9999.9,999.9,6.8, 0.00I,999.9,0
997290,99999,20130402,38.3,9999.9,999.9,8.8, 0.00I,999.9,0
997293,99999,20130401,39.7,9999.9,999.9,14.2, 0.00I,999.9,0
997293,99999,20130402,32.4,9999.9,999.9,13.6, 0.00I,999.9,0
997294,99999,20130401,48.2,9999.9,999.9,8.6, 0.00I,999.9,0
997294,99999,20130402,37.2,9999.9,999.9,8.6, 0.00I,999.9,0
997295,99999,20130401,39.8,9999.9,999.9,12.3, 0.00I,999.9,0
997295,99999,20130402,31.8,9999.9,999.9,9.4, 0.00I,999.9,0
997296,99999,20130401,52,9999.9,999.9,5.5, 0.00I,999.9,0
997296,99999,20130402,42.6,9999.9,999.9,7.3, 0.00I,999.9,0
997297,99999,20130401,53.8,9999.9,999.9,6.6, 0.00I,999.9,0
997297,99999,20130402,45,9999.9,999.9,12.5, 0.00I,999.9,0
997299,99999,20130401,57.5,9999.9,999.9,9.9, 0.00I,999.9,0
997299,99999,20130402,47.7,9999.9,999.9,10.2, 0.00I,999.9,0
997300,99999,20130401,51.2,9999.9,999.9,6.7, 0.00I,999.9,0
997300,99999,20130402,40.7,9999.9,999.9,7.5, 0.00I,999.9,0
997301,99999,20130401,65.5,9999.9,999.9,7.5, 0.00I,999.9,0
997301,99999,20130402,61,9999.9,999.9,7.2, 0.00I,999.9,0
997302,99999,20130401,51.4,9999.9,999.9,11.5, 0.00I,999.9,0
997302,99999,20130402,42.1,9999.9,999.9,13.6, 0.00I,999.9,0
997304,99999,20130401,53.6,9999.9,999.9,6.7, 0.00I,999.9,0
997304,99999,20130402,45.8,9999.9,999.9,7.9, 0.00I,999.9,0
997305,99999,20130401,61.1,9999.9,999.9,5.4, 0.00I,999.9,0
997305,99999,20130402,51.8,9999.9,999.9,6.5, 0.00I,999.9,0
997306,99999,20130401,62.5,9999.9,999.9,9, 0.00I,999.9,0
997306,99999,20130402,57.6,9999.9,999.9,8.3, 0.00I,999.9,0
997307,99999,20130401,55.1,9999.9,999.9,9.3, 0.00I,999.9,0
997312,99999,20130401,49.7,9999.9,999.9,8.6, 0.00I,999.9,0
997312,99999,20130402,42.6,9999.9,999.9,14, 0.00I,999.9,0
997313,99999,20130401,55.3,9999.9,999.9,4.4, 0.00I,999.9,0
997313,99999,20130402,47.2,9999.9,999.9,4, 0.00I,999.9,0
